Año;Mes;Nombre Programa;Fecha otorgamiento;Tipo acto;Denominación del acto;Fecha acto;Numero de acto;Razón social;Nombres;Primer apellido;Segundo apellido
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;14-2023;PAULA ALEJANDRA ANDRADE VÁSQUEZ;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;08-08-2023;Acto;Comité de evaluación regional;08-08-2023;22-070823;JAVIER FERNANDO VARGAS TORRES;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;28-07-2023;Acto;Comité de evaluación regional;28-07-2023;21-2023;MARY LUZ DIEZ IBARRA ARTE Y DISEÑO EIRL;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;28-2023;MARIBEL ALEJANDRA MUÑOZ CEA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;020-2023;ALEX SAMUEL MAMANI VISA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;30-2023;SOLEDAD EUGENIA GÓMEZ ESPINOZA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;142023;MELISSA EVELYN URBANO DÍAZ;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;14-2023;ADRIANA MARÍA ISABEL BAIER ORTIZ;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;14-2023;PAMELA ISABEL RODRÍGUEZ CUEVAS;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;08-08-2023;Acto;Comité de evaluación regional;08-08-2023;22-070823;DANIELA PAZ LEIVA OÑATE;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;22-08-2023;Acto;Comité de evaluación regional;22-08-2023;74-2023;ELIZABETH ALEJANDRA NÚÑEZ MANRÍQUEZ;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;17-08-2023;Acto;Comité de evaluación regional;17-08-2023;18-2023;DANIELA CAROLINA VERA TEJEDA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;22-2023;MARGARITA DE LAS MERCEDES FAÚNDEZ CÁCERES;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;17-08-2023;Acto;Comité de evaluación regional;17-08-2023;18-2023;IVÁN MARIO OCAMPO BULJAN;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;22-2023;RESORTES GOMEZ LTDA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;14-2023;JULIA ISABEL CUEVAS ALLAPAN;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;142023;ZUNILDA ALINA ARIAS MOYA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;07-08-2023;Acto;Comité de evaluación regional;07-08-2023;020-2023;EMA LUCILA ARANIBAR MAMANI;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;31-07-2023;Acto;Comité de evaluación regional;31-07-2023;24-2023;ALICIA LORENA GELDRES HIGUERAS;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;30-2023;XIMENA HAIDEE CONEJEROS VERGARA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;31-07-2023;Acto;Comité de evaluación regional;31-07-2023;24-2023;BIOINNOVA SPA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;03-08-2023;Acto;Comité de evaluación regional;03-08-2023;27-2023;CECILIA ALEJANDRA YÁÑEZ MEDINA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;020-2023;LUIS ALONSO ANDRADE REBOLLEDO;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;25-2023;PATRICIA MASSIEL ABARCA DROGUETT;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;17-08-2023;Acto;Comité de evaluación regional;17-08-2023;18-2023;SERVICIOS DE CAPACITACION CREACCION LTDA.;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;03-08-2023;Acto;Comité de evaluación regional;03-08-2023;27-2023;YESSICA DE LAS NIEVES DIAZ MATAMALA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;142023;GESTION AMBIENTAL RESOLIQ LIMITADA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;142023;BENERILDA DEL PILAR BURBOA GARCIA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;17-08-2023;Acto;Comité de evaluación regional;17-08-2023;18-2023;VICTORIA PILAR SUBIABRE BÓRQUEZ;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;08-08-2023;Acto;Comité de evaluación regional;08-08-2023;22-070823;AGRICOLA FORESTAL Y GANADERA VALLE VERDE LTDA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;28-2023;GONZALO SAAVEDRA E HIJO LIMITADA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;30-2023;TURISMO PEWMA FUTRONO LTDA.;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;08-08-2023;Acto;Comité de evaluación regional;08-08-2023;22-070823;VIVIANA FRANCISCA CÁRDENAS DÍAZ;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;020-2023;BETTY EDITH ZAVALA GUZMÁN;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;28-07-2023;Acto;Comité de evaluación regional;28-07-2023;21-2023;TURISMO LOS MOLLES LIMITADA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;011-2023;JUAN ORELLANA BAHAMONDEZ;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;08-08-2023;Acto;Comité de evaluación regional;08-08-2023;22-070823;GASTON HUANQUIL FUENTEALBA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;31-07-2023;Acto;Comité de evaluación regional;31-07-2023;24-2023;MAURICIO ORMAZABAL RODRIGUEZ;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;25-2023;ANDREA ALMARZA ARAYA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;03-08-2023;Acto;Comité de evaluación regional;03-08-2023;27-2023;MARITZA IVONNE RIFFO ARRIAGADA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;31-07-2023;Acto;Comité de evaluación regional;31-07-2023;24-2023;ELIZABETH FARIAS HERNANDEZ;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;22-08-2023;Acto;Comité de evaluación regional;22-08-2023;74-2023;PASTELERÍA LETICIA DEL PILAR HUARACÁN RIVEROS E.I.R.L.;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;25-2023;SCHLOMIT SOLEDAD MELLA SANCHEZ;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;25-2023;CRISTOPHER PRECIVAL MURDEN VERA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;30-2023;CRISTINA BEATRIZ MORA PIZARRO;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;22-2023;EDUARDO ANTONIO FUENTES HERNANDEZ;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;22-2023;SOCIEDAD COMERCIAL MIRAFLORES LTDA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;011-2023;ROSA POBLETE POBLETE;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;28-2023;HERICK PAUL QUISPE COAGUILA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;142023;CIAV SPA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;07-08-2023;Acto;Comité de evaluación regional;07-08-2023;020-2023;LUIS MORENO ARQUEROS;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;03-08-2023;Acto;Comité de evaluación regional;03-08-2023;27-2023;SOCIEDAD COMERCIAL GUPALUS LIMITADA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;30-2023;SANTUARIO CERVECERO SPA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;25-2023;LILI CAROLINA ARAYA CARVAJAL;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;01-08-2023;Acto;Comité de evaluación regional;01-08-2023;30-2023;GEMA MARÍA GUADALUPE SEPÚLVEDA GUERRA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;31-07-2023;Acto;Comité de evaluación regional;31-07-2023;24-2023;BERNARDA MÓNICA HERMOSILLA SOTO;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;28-07-2023;Acto;Comité de evaluación regional;28-07-2023;21-2023;MARÍA FRANCISCA ROJAS REYES;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;25-2023;MARÍA LUISA BOLADOS ALFARO;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;25-07-2023;Acto;Comité de evaluación regional;25-07-2023;011-2023;HUGUETH ALEJANDRA VARGAS RÍOS;No aplica;No aplica;No aplica
2023;septiembre;Ruta Digital;25-09-2023;Acto;Comité de evaluación regional;25-09-2023;030-2023;CENTRO DE ESTÉTICA Y SALUD NUEVA PIEL SPA;No aplica;No aplica;No aplica
2023;agosto;Ruta Digital;22-08-2023;Acto;Comité de evaluación regional;22-08-2023;74-2023;ROSA CHERQUIAN LLANQUITRUF;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;31-07-2023;Acto;Comité de evaluación regional;31-07-2023;24-2023;PAULA ANDREA ROSA AMELIA LEÓN BALMACEDA;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;020-2023;CENTRO TURISTICO VILA VILA LTDA.;No aplica;No aplica;No aplica
2023;julio;Ruta Digital;27-07-2023;Acto;Comité de evaluación regional;27-07-2023;142023;SERVICIOS AGRÍCOLAS SOLUAGRO LIMITADA;No aplica;No aplica;No aplica
